time,P,Q,R,Phi,The,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,mc1,mc2,mc3,mc4,Phi_cmd,The_cmd,Psi_cmd,Alt_cmd
11.8,0.000131637059311426,-1.3245028909125e-15,8.3009066703838e-18,-0.174558728361548,-8.09792939254723e-16,1.32968463026457e-16,1.00356170444057e-14,13.3077896363443,2.36860328969618,-6.00765138363905e-15,50.8378096698997,3.15350111502922,4128.18871848255,4128.18302322092,4128.18302322092,4128.18871848255,39.1152754838109,39.1152118708522,39.1152118708522,39.1152754838109,-0.174532925199433,0,0,3.048
11.82,0.000127072163638042,-1.20763605868044e-15,8.3009066703838e-18,-0.174556141467571,-8.34700699362332e-16,1.37529582905784e-16,9.93650357848921e-15,13.3418702766581,2.37345747689327,-5.84487516539497e-15,51.1084920994262,3.15391801033587,4128.21973098679,4128.21418386471,4128.21418386471,4128.21973098679,39.1157614124839,39.115699485796,39.115699485796,39.1157614124839,-0.174532925199433,0,0,3.048
11.84,0.000122626239694697,-1.24659163263056e-15,8.3009066703838e-18,-0.174553644677503,-8.59224834209046e-16,1.42022984264086e-16,9.83185872155447e-15,13.3759502243657,2.37831577895017,-5.68544979197232e-15,51.3798626436208,3.15431286794309,4128.25285086098,4128.24744868274,4128.24744868274,4128.25285086098,39.1162725130422,39.1162122356763,39.1162122356763,39.1162725130422,-0.174532925199433,0,0,3.048
11.86,0.000118296714986669,-1.24659162441555e-15,8.3009066703838e-18,-0.174551235637711,-8.83748980622179e-16,1.46516326055451e-16,9.7224528512928e-15,13.4100295013869,2.38317837464711,-5.52947385548637e-15,51.651921303809,3.15468575233416,4128.2880554759,4128.28279510282,4128.28279510282,4128.2880554759,39.1168084933936,39.1167498290728,39.1167498290728,39.1168084933936,-0.174532925199433,0,0,3.048
11.88,0.000114081063178169,-1.33748796572163e-15,8.3009066703838e-18,-0.17454891204555,-9.09040409104727e-16,1.51144913582963e-16,9.61022189141825e-15,13.4441081291035,2.38804544095308,-5.3770472124756e-15,51.924668082353,3.15503673187207,4128.32532198396,4128.32020033365,4128.32020033365,4128.32532198396,39.1173690589975,39.1173119721077,39.1173119721077,39.1173690589975,-0.174532925199433,0,0,3.048
11.9,0.00010997680346968,-1.35047311178194e-15,8.3009066703838e-18,-0.174546671648444,-9.34587605409735e-16,1.55818545115937e-16,9.49360289633181e-15,13.4781861283706,2.39291715300169,-5.2282714797706e-15,52.1981029826354,3.155365878758,4128.36462732499,4128.3596413706,4128.3596413706,4128.36462732499,39.1179539129368,39.1178983685175,39.1178983685175,39.1179539129368,-0.174532925199433,0,0,3.048
11.92,0.000105981499976147,-1.29853237146164e-15,8.3009066703838e-18,-0.174544512242984,-9.61157843670571e-16,1.60672521455558e-16,9.37456797360156e-15,13.5122635195271,2.39779368406752,-5.08325165449346e-15,52.4722260090427,3.15567326898949,4128.40594823196,4128.40109500142,4128.40109500142,4128.40594823196,39.1185627559889,39.118508719724,39.118508719724,39.1185627559889,-0.174532925199433,0,0,3.048
11.94,0.000102092761113163,-1.25957675951513e-15,8.3009066703838e-18,-0.174542431674035,-9.85937785663501e-16,1.65210743070471e-16,9.24619336105992e-15,13.5463403224065,2.40267520554305,-4.94209245579793e-15,52.7470371669489,3.15595898231807,4128.44926123672,4128.44453781199,4128.44453781199,4128.44926123672,39.1191952866974,39.1191427249061,39.1191427249061,39.1191952866974,-0.174532925199433,0,0,3.048
11.96,9.8308238977812e-05,-1.31151750623428e-15,8.3009066703838e-18,-0.174540427833855,-1.01071773660526e-15,1.69748913621554e-16,9.1131618377331e-15,13.5804165563472,2.40756188691603,-4.80489548528431e-15,53.0225364626992,3.15622310220656,4128.49454267573,4128.48994619205,4128.48994619205,4128.49454267573,39.1198512014423,39.1198000810701,39.1198000810701,39.1198512014423,-0.174532925199433,0,0,3.048
11.98,9.46256287441037e-05,-1.33748792579425e-15,8.3009066703838e-18,-0.174538498661228,-1.03690436642001e-15,1.74535078781027e-16,8.97866407132983e-15,13.6144922402027,2.41245389574746,-4.67176034231211e-15,53.2987239035944,3.15646571578594,4128.54176869578,4128.53729634096,4128.53729634096,4128.54176869578,39.1205301945119,39.1204804831217,39.1204804831217,39.1205301945119,-0.174532925199433,0,0,3.048
12,9.10426680545375e-05,-1.3374879505422e-15,8.3009066703838e-18,-0.17453664214061,-1.06321888549558e-15,1.79343743724102e-16,8.83950311451109e-15,13.648567392352,2.41735139765004,-4.54279299967899e-15,53.5755994978741,3.15668691381182,4128.59091525972,4128.58656427337,4128.58656427337,4128.59091525972,39.1212319581734,39.1211836239361,39.1211836239361,39.1212319581734,-0.174532925199433,0,0,3.048
12.02,8.75571364134604e-05,-1.36345831637899e-15,8.3009066703838e-18,-0.174534856301283,-1.08914977505911e-15,1.84084713860161e-16,8.69444860723309e-15,13.6826420307089,2.42225455626715,-4.41809846730811e-15,53.8531632547017,3.15688679062054,4128.64195815219,4128.63772582499,4128.63772582499,4128.64195815219,39.1219561827431,39.1219091944294,39.1219091944294,39.1219561827431,-0.174532925199433,0,0,3.048
12.04,8.41668545954099e-05,-1.41539910100226e-15,8.3009066703838e-18,-0.174533139216527,-1.11597582779655e-15,1.88983479519147e-16,8.5465199638218e-15,13.7167161727325,2.42716353325239,-4.29778092574055e-15,54.131415184148,3.15706544408492,4128.69487298526,4128.69075665826,4128.69075665826,4128.69487298526,39.1227025566578,39.122656883629,39.122656883629,39.1227025566578,-0.174532925199433,0,0,3.048
12.06,8.08696840452491e-05,-1.36345827601572e-15,8.3009066703838e-18,-0.174531489002797,-1.14382492262867e-15,1.94062587835785e-16,8.39589121810256e-15,13.7507898354359,2.43207848824961,-4.1819496436694e-15,54.410355297176,3.15722297556966,4128.7496352042,4128.74563226807,4128.74563226807,4128.7496352042,39.1234707665449,39.1234263787442,39.1234263787442,39.1234707665449,-0.174532925199433,0,0,3.048
12.08,7.76635262903526e-05,-1.38942865963429e-15,8.3009066703838e-18,-0.174529903818919,-1.17026735217138e-15,1.98893619857731e-16,8.23664155517897e-15,13.7848630353964,2.4369995788735,-4.07071554830679e-15,54.6899836056251,3.15735948988634,4128.80622009312,4128.80232798744,4128.80232798744,4128.80622009312,39.1242604972926,39.1242173652365,39.1242173652365,39.1242604972926,-0.174532925199433,0,0,3.048
12.1,7.4546322354117e-05,-1.29853221918774e-15,8.3009066703838e-18,-0.174528381865291,-1.19683766796839e-15,2.0374715907035e-16,8.07253226256041e-15,13.8189357887643,2.4419269606907,-3.96418559371328e-15,54.9703001221961,3.15747509524816,4128.86460278063,4128.8608189932,4128.8608189932,4128.86460278063,39.1250714321199,39.1250295268897,39.1250295268897,39.1250714321199,-0.174532925199433,0,0,3.048
12.12,7.15160521747955e-05,-1.27256182348722e-15,8.3009066703838e-18,-0.174526921383102,-1.22200131791356e-15,2.08352631609356e-16,7.9001090592915e-15,13.853008111272,2.44686078720142,-3.86246767690561e-15,55.2513048604353,3.15756990322431,4128.92475824557,4128.92108031167,4128.92108031167,4128.92475824557,39.125903252647,39.1258625458802,39.1258625458802,39.125903252647,-0.174532925199433,0,0,3.048
12.14,6.85707340279156e-05,-1.24659136864806e-15,8.3009066703838e-18,-0.174525520653556,-1.24742073271627e-15,2.13003163458859e-16,7.72341643959363e-15,13.887080018243,2.45180120982163,-3.76566193902429e-15,55.5329978347202,3.15764402869406,4128.98666132257,4128.98308682428,4128.98308682428,4128.98666132257,39.1267556389645,39.1267161028462,39.1267161028462,39.1267556389645,-0.174532925199433,0,0,3.048
12.16,6.57084239545411e-05,-1.25957657087631e-15,8.3009066703838e-18,-0.174524177997115,-1.27117772048015e-15,2.17360542695772e-16,7.53785142089547e-15,13.9211515246008,2.45674837786575,-3.67387242779394e-15,55.8153790602436,3.15769758980052,4129.05028670776,4129.04681327326,4129.04681327326,4129.05028670776,39.1276282697032,39.127589876958,39.1275898769581,39.1276282697032,-0.174532925199433,0,0,3.048
12.18,6.29272151940784e-05,-1.3764433457252e-15,8.3009066703838e-18,-0.174522891772746,-1.29710866493107e-15,2.22101195342722e-16,7.35308077597954e-15,13.9552226448773,2.46170243852991,-3.5871963399211e-15,56.0984485529989,3.15773070790414,4129.11560896435,4129.11223426722,4129.11223426722,4129.11560896435,39.1285208221034,39.128483545987,39.128483545987,39.1285208221034,-0.174532925199433,0,0,3.048
12.2,6.02252376201085e-05,-1.09076890358952e-15,2.57328106781898e-17,-0.174521660377183,-1.32071183929749e-15,2.26583113438221e-16,7.15960804907092e-15,13.9892933932212,2.46666353687567,-3.50573737314884e-15,56.3822063297656,3.1577435075359,4129.18260252824,4129.1793242868,4129.1793242868,4129.18260252824,39.1294329720838,39.1293967863746,39.1293967863746,39.1294329720838,-0.174532925199433,0,0,3.048
12.22,5.76006571825944e-05,-9.47931685934552e-16,4.06744426848806e-17,-0.174520482244204,-1.34170986371889e-15,2.30883829744274e-16,6.95977323399481e-15,14.0233637834064,2.47163181581438,-3.4295917618813e-15,56.6666524080943,3.15773611635028,4129.25124171364,4129.24805769024,4129.24805769024,4129.25124171364,39.1303643943106,39.1303292733018,39.1303292733018,39.1303643943106,-0.174532925199433,0,0,3.048
12.24,5.50516753581142e-05,-4.80464391923261e-16,3.56938986826503e-17,-0.174519355843908,-1.35447171284347e-15,2.34035815012364e-16,6.73985399957681e-15,14.0574338288405,2.47660741609197,-3.35883733181107e-15,56.9517868062918,3.15770866507794,4129.32150071862,4129.31840871898,4129.31840871898,4129.32150071862,39.1313147622659,39.1312806807573,39.1312806807573,39.1313147622659,-0.174532925199433,0,0,3.048
12.26,5.25765285969507e-05,1.42825310184888e-16,2.82230826793049e-17,-0.174518279682016,-1.35807812160815e-15,2.35270125753903e-16,6.49103861606669e-15,14.0915035425722,2.48159047627431,-3.29353261812159e-15,57.2376095434071,3.15766128747815,4129.39335363064,4129.3903515032,4129.3903515032,4129.39335363064,39.132283748316,39.1322506816062,39.1322506816062,39.132283748316,-0.174532925199433,0,0,3.048
12.28,5.01734877844524e-05,8.31040998009448e-16,2.82230826793049e-17,-0.174517252299175,-1.34749421827284e-15,2.33977232780148e-16,6.20682820060963e-15,14.1255729372995,2.48658113273314,-3.23369073231465e-15,57.5241206392164,3.15759412029099,4129.46677443217,4129.4638600674,4129.4638600674,4129.46677443217,39.1332710237799,39.1332389476579,39.1332389476579,39.1332710237799,-0.174532925199433,0,0,3.048
12.3,4.78408577012131e-05,1.53224188812173e-15,3.56938986826503e-17,-0.174516272270274,-1.32486800787617e-15,2.30687601549741e-16,5.89722257532293e-15,14.1596420253774,2.49157951963247,-3.17926809577588e-15,57.8113201142095,3.15750730318937,4129.54173700612,4129.53890833588,4129.53890833588,4129.54173700612,39.1342762589963,39.1342451497342,39.1342451497342,39.1342762589963,-0.174532925199433,0,0,3.048
12.32,4.55769764902105e-05,1.92179790607457e-15,5.81063466926866e-17,-0.17451533820377,-1.2903057478295e-15,2.25546423334809e-16,5.56666154091669e-15,14.1937108188255,2.49658576891557,-3.13017406606943e-15,58.0992079895747,3.15740097873078,4129.61821514139,4129.6154701383,4129.6154701383,4129.61821514139,39.1352991233921,39.135268957737,39.135268957737,39.1352991233921,-0.174532925199433,0,0,3.048
12.34,4.33802151298415e-05,2.19448717113393e-15,7.30479786993775e-17,-0.174514448741032,-1.25147156713757e-15,2.19955542779977e-16,5.237115515919e-15,14.2277793293355,2.50160001029241,-3.08627216696076e-15,58.3877842871854,3.15727529230885,4129.69618253835,4129.6935192151,4129.6935192151,4129.69618253835,39.1363392855487,39.1363100407153,39.1363100407153,39.1363392855487,-0.174532925199433,0,0,3.048
12.36,4.12489769120203e-05,2.45419124120378e-15,9.13099733742218e-17,-0.174513602555681,-1.20721454734888e-15,2.13712051398469e-16,4.90601449766459e-15,14.2618475682781,2.50662237122772,-3.04740027720573e-15,58.6770490295857,3.15713039210475,4129.77561281427,4129.77302922302,4129.77302922302,4129.77561281427,39.1373964132695,39.1373680669323,39.1373680669323,39.1373964132695,-0.174532925199433,0,0,3.048
12.38,3.91816969259262e-05,2.89568813176519e-15,1.16212693385373e-16,-0.174512798352957,-1.15429157435915e-15,2.06513900374525e-16,4.57023573996229e-15,14.2959155467108,2.51165297692953,-3.01338464375378e-15,58.9670022399764,3.15696642903838,4129.85647950877,4129.85397374053,4129.85397374053,4129.85647950877,39.1384701736464,39.1384427039323,39.1384427039323,39.1384701736464,-0.174532925199433,0,0,3.048
12.4,3.71768415453218e-05,2.89568819719991e-15,1.16212693385373e-16,-0.174512034869082,-1.09685388939939e-15,1.98747402281834e-16,4.23706014679556e-15,14.3299832753845,2.51669195033821,-2.98401683707732e-15,59.2576439422014,3.15678355671939,4129.93875608925,4129.93632627322,4129.93632627322,4129.93875608925,39.1395602331258,39.1395336186065,39.1395336186065,39.1395602331258,-0.174532925199433,0,0,3.048
12.42,3.52329079246492e-05,2.97359946417368e-15,1.16212693385373e-16,-0.174511310870643,-1.03903255825583e-15,1.90913309157855e-16,3.91403483090882e-15,14.3640507647505,2.52173941211612,-2.95906934517444e-15,59.5489741607341,3.15658193139805,4130.02241595624,4130.02006025922,4130.02006025922,4130.02241595624,39.1406662575749,39.1406404772597,39.1406404772597,39.1406662575749,-0.174532925199433,0,0,3.048
12.44,3.33484234946328e-05,2.93464395102783e-15,1.16212693385373e-16,-0.17451062515398,-9.80827580758921e-16,1.83011619105506e-16,3.60123161546786e-15,14.3981180249673,2.52679548063771,-2.93830937446898e-15,59.8409929206631,3.156361711916,4130.10743244879,4130.10514907457,4130.10514907457,4130.10743244879,39.1417879123472,39.1417629456758,39.1417629456758,39.1417879123472,-0.174532925199433,0,0,3.048
12.46,3.15219454690365e-05,2.85673283165574e-15,1.16212693385373e-16,-0.174509976544586,-9.23006235735565e-16,1.75177604745037e-16,3.30046417215002e-15,14.4321850659073,2.53186027198016,-2.92150510568702e-15,60.1337002476795,3.15612305965676,4130.19377884982,4130.19156603856,4130.19156603856,4130.19377884982,39.1429248623473,39.1429006891824,39.1429006891824,39.1429248623473,-0.174532925199433,0,0,3.048
12.48,2.97520603560826e-05,2.8697180830318e-15,1.16212693385373e-16,-0.174509363896516,-8.65952163047127e-16,1.67478900247009e-16,3.01264795258499e-15,14.4662518971634,2.53693389991456,-2.90842825829243e-15,60.4270961680628,3.15586613849627,4130.28142839139,4130.27928441902,4130.27928441902,4130.28142839139,39.1440767720966,39.1440533727169,39.1440533727169,39.1440767720966,-0.174532925199433,0,0,3.048
12.5,2.80373834727014e-05,2.92165895697975e-15,1.16212693385373e-16,-0.174508786091806,-8.09025964577302e-16,1.59802774925145e-16,2.73624391162546e-15,14.500318528055,2.54201647589763,-2.89885115527924e-15,60.7211807086678,3.15559111475315,4130.37035426002,4130.36827743768,4130.36827743768,4130.37035426002,39.1452433057973,39.1452206608905,39.1452206608905,39.1452433057973,-0.174532925199433,0,0,3.048
12.52,2.6376558466104e-05,2.9346442277315e-15,1.16212693385373e-16,-0.1745082420399,-7.51844000790155e-16,1.52081590295558e-16,2.4702365159317e-15,14.5343849676348,2.54710810906387,-2.89254352060156e-15,61.0159538969113,3.15529815713895,4130.46052960195,4130.45851827538,4130.45851827538,4130.46052960195,39.1464241273963,39.1464022180523,39.1464022180523,39.1464241273963,-0.174532925199433,0,0,3.048
12.54,2.47682568382129e-05,2.96061469803467e-15,1.16212693385373e-16,-0.174507730677093,-6.93255353238859e-16,1.44112436536592e-16,2.21169108819261e-15,14.5684512246946,2.55220890621835,-2.88927579315791e-15,61.311415760759,3.15498743670832,4130.55192752834,4130.5499800773,4130.5499800773,4130.55192752834,39.1476189006496,39.1475977083532,39.1475977083532,39.1476189006496,-0.174532925199433,0,0,3.048
12.56,2.32111774818044e-05,2.98658515389985e-15,1.16212693385373e-16,-0.174507250965973,-6.34155181263086e-16,1.36053130360327e-16,1.96314150382753e-15,14.6025173077716,2.55731897182992,-2.8888143586919e-15,61.6075663287124,3.15465912680896,4130.64452112048,4130.64263595819,4130.64263595819,4130.64452112048,39.1488272891852,39.1488067958099,39.1488067958099,39.1488272891852,-0.174532925199433,0,0,3.048
12.58,2.17040462132489e-05,2.98658521121384e-15,1.16212693385373e-16,-0.174506801894879,-5.7492712467714e-16,1.27971306190578e-16,1.7256042050891e-15,14.636583225154,2.56243840802496,-2.89092292243924e-15,61.9044056297956,3.15431340303166,4130.738283435,4130.73645900758,4130.73645900758,4130.738283435,39.150048956566,39.1500291443669,39.1500291443669,39.150048956566,-0.174532925199433,0,0,3.048
12.6,2.02456153195615e-05,3.01255566898672e-15,1.16212693385373e-16,-0.174506382477371,-5.1608270302484e-16,1.19957143124474e-16,1.50038449260179e-15,14.6706489848871,2.56756731458169,-2.89536574078942e-15,62.2019336935428,3.15395044316017,4130.83318750894,4130.83142229484,4130.83142229484,4130.83318750894,39.1512835663526,39.1512644179598,39.1512644179598,39.1512835663526,-0.174532925199433,0,0,3.048
12.62,1.88346631035561e-05,2.93464450149718e-15,1.16212693385373e-16,-0.174505991751701,-4.567267575834e-16,1.11852823120512e-16,1.2851998177363e-15,14.7047145947789,2.5727057889249,-2.90190789832979e-15,62.500150549985,3.15357042712102,4130.9292063649,4130.92749887436,4130.92749887436,4130.9292063649,39.1525307821652,39.1525122805776,39.1525122805776,39.1525307821652,-0.174532925199433,0,0,3.048
12.64,1.74699934406085e-05,2.89568893329864e-15,1.16212693385373e-16,-0.174505628780299,-3.9928900668596e-16,1.04086701769886e-16,1.0863738806583e-15,14.7387800624057,2.57785392612128,-2.91031336279742e-15,62.7990562296378,3.15317353693334,4131.02631301614,4131.02466179063,4131.02466179063,4131.02631301614,39.1537902677454,39.153772396324,39.153772396324,39.1537902677454,-0.174532925199433,0,0,3.048
12.66,1.61504353369001e-05,2.86971857783215e-15,1.16212693385373e-16,-0.174505292649264,-3.41467612548806e-16,9.62529652534534e-17,8.97591749324623e-16,14.7728453951175,2.58301181887515,-2.92034965153108e-15,63.0986507634885,3.15275995665859,4131.12448047155,4131.12288408325,4131.12288408325,4131.12448047155,39.1550616870173,39.1550444294787,39.1550444294787,39.1550616870173,-0.174532925199433,0,0,3.048
